q,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
0.163672,1.84848,-0.538177,35.7168,45.8521,52.9462,58.9101,75.9457,61.1698,47.5269,73.3972,65.3821,49.9333,62.5369,75.5237,67.9989,62.3339,63.9727,59.7099,62.4265,68.93,57.7118,66.2552,61.7683,61.7165,65.8155,70.3674,64.3681,43.669,56.3932,56.6581,53.8388,69.6795,63.7561,61.8981,68.3095,63.9017,68.1236,67.0686,53.9207,62.1465,60.893,55.4997,66.6807,74.5007,47.3486,48.3816,50.7068,68.2484,60.7753,68.0634,59.7583,55.2569,63.2808,55.3644,63.6408,62.2381,63.7033,67.7491,60.0012,61.9538,62.7984,58.6841,54.6179,59.556,60.0367,61.4865,66.0248,57.5189,59.7325,68.1295,54.0068,65.687,57.5942,48.9489,71.0477,58.7534,61.0604,70.4825,50.1254,77.8089,59.5508,72.6004,60.6526,54.9929,69.0577,73.0953,59.4007,64.0963,65.4617,60.9448,71.1705,64.895,64.3143,53.3949,61.791,74.1441,59.1659,57.4838,60.7503,73.2449,57.5656,58.5413,63.2948,61.2047,61.1895,68.5621,63.4762,70.9863,54.9255,63.9456,63.1036,62.0396,65.5665,67.9483,56.3049,68.3717,65.6335,57.1068,62.2351,48.2517,53.6807,59.2502,65.9748,66.7038,60.6733,59.5313,52.1696,63.3389,58.9844,58.4195,71.6665,59.3594,63.2575,67.3216,67.3212,57.922,66.8203,66.2653,64.2217,55.5236,71.6092,55.8256,43.2686,49.9336,62.1636,54.4472,55.4182,55.6033,58.7249,54.6763,60.3392,53.4233,67.6231,56.8437,62.2348,55.8515,52.8426,62.7651,56.5716,55.7719,66.4408,69.0566,69.7409,70.0525,48.4245,59.4842,67.8734,55.3347,61.5005,70.8551,64.6937,70.2964,45.8981,61.0454,54.9929,68.3169,65.9583,60.7159,77.2123,65.1367,70.5451,67.2486,65.7748,54.838,76.8382,47.4209,52.6546,56.6416,53.8664,64.2765,64.9427,57.8522,75.8965,66.6436,59.6501,64.1416,70.6707,66.579,71.115,63.74,55.583,61.2065,60.9073,40.4925,59.6288,65.0124,66.1319,60.6411,69.6168,58.4353,57.4155,58.4259,58.8109,70.7395,72.7908,63.4071,64.1626,56.1986,57.7432,48.3769,52.3969,68.4954,53.9086,56.5536,50.8307,54.345,50.4919,66.7101,58.0396,59.2561,67.8219,52.528,55.878,64.1895,59.1544,44.965,53.1248,53.5558,65.0721,52.8511,53.5158,73.286,59.1548,56.7281,63.5292,71.172,68.2533,62.9084,62.8416,59.3304
0.164048,-4.9068,11.3811,37.5679,51.9664,58.2704,60.237,61.2326,75.9817,51.1469,58.726,69.1161,71.9594,67.6329,74.2131,64.3061,65.6664,64.374,64.2929,52.2812,64.364,49.0888,80.3266,76.6409,48.1874,59.3047,71.707,50.8077,65.8519,55.8914,66.0899,61.6824,57.8457,68.9952,54.4447,73.1279,63.691,72.4176,60.9229,70.4348,71.3297,58.4974,58.4296,82.1823,54.5858,63.3189,57.6691,61.0579,66.279,78.698,60.1838,69.4038,61.9076,78.9312,66.1527,56.1705,49.2752,57.5891,57.0391,54.1773,61.4038,77.0856,72.0618,74.2193,62.3391,60.9793,66.0974,48.7469,59.2145,56.1229,70.339,64.5067,69.1806,56.1022,66.646,60.0473,57.1209,72.644,63.5682,70.6261,66.0928,63.2809,57.901,71.6989,62.7183,57.1073,50.0711,67.8827,48.4037,60.3214,65.9688,58.3717,55.2103,62.2628,59.2876,61.7245,54.4479,61.595,58.9712,51.4845,77.0492,53.9778,70.0136,64.5608,58.1938,70.0784,60.6895,61.7944,64.058,57.403,60.7856,60.1971,58.1603,67.8151,61.438,55.4384,68.4845,57.6492,65.5959,58.8461,72.0076,65.5363,68.6797,67.1938,75.4426,58.0372,56.5376,55.1536,61.661,70.4869,71.8149,56.5327,71.1377,59.9814,53.3258,55.7802,52.8527,70.3999,70.8317,68.4218,53.432,73.4244,65.0493,62.4299,60.933,62.835,49.5424,72.1039,49.5795,61.0383,55.6772,44.9686,60.1974,70.4763,62.1047,67.6908,52.0358,52.8702,61.0976,45.243,50.8498,57.4652,68.1923,52.4388,56.8615,60.7547,72.8606,52.7295,60.9504,61.3322,61.2326,55.3551,51.2809,65.4117,62.9582,60.755,56.6349,53.555,52.0454,68.1253,63.8113,62.0395,60.3518,57.811,61.3559,89.0763,57.8905,67.3897,63.3923,66.4031,55.4537,75.5961,62.9648,61.0458,46.1729,58.1267,63.9345,58.4976,47.4205,56.7498,64.7451,60.8644,66.9523,61.8412,53.5551,46.8066,47.558,58.3936,61.0695,57.6879,51.0254,58.2654,51.5258,50.6627,62.3434,52.9401,45.9816,64.4378,54.3467,61.574,57.023,59.1996,57.2854,56.5062,71.0761,42.5254,57.8235,48.6968,64.4999,60.5788,55.0375,67.9418,54.0175,69.2918,65.7217,64.9936,75.5198,58.2049,62.7025,64.6105,71.1882,68.4305,72.1254,56.7777,71.0598,54.8418,64.9839,60.268,62.093,71.2612,67.502
0.164423,-0.467194,12.5457,40.7545,57.6327,53.2536,67.1268,84.5148,56.7045,56.4318,52.9871,63.811,68.5139,59.892,57.7519,64.423,62.606,65.8376,84.0995,80.5888,50.8531,58.0664,58.282,59.0155,57.245,75.6809,58.0312,69.9784,59.9723,50.1524,69.014,63.881,64.2418,69.594,57.0533,66.3311,60.7471,59.8898,60.1934,57.7234,66.0215,71.0862,57.0969,66.3345,59.4881,67.8595,69.8131,63.386,61.4748,49.6054,59.7026,63.6313,64.9778,60.2573,72.3762,58.8958,54.9445,75.4122,76.6968,58.0006,63.9911,61.9832,62.0991,56.2565,61.3595,62.0909,61.0613,57.3408,65.2256,65.469,58.911,59.7464,59.0668,59.567,49.3137,60.304,70.1316,73.4799,54.3768,64.2483,66.3344,56.8137,59.7588,62.4585,72.7433,77.2458,55.6186,68.2387,65.2253,58.9818,74.3358,58.8721,62.5853,65.3468,58.0741,51.6816,64.8621,64.9138,63.0617,56.5347,62.0755,62.7122,80.9777,67.0019,57.3499,58.4359,56.902,55.7961,59.5108,56.1933,65.3471,63.5105,65.0424,59.5669,64.858,71.5417,55.7244,61.3533,51.3446,46.6116,63.991,58.7731,66.4544,64.6153,56.1584,63.4418,59.119,53.8296,60.4388,73.6769,56.6904,66.0839,66.2046,66.5173,76.8438,52.7428,68.596,42.4045,56.0905,49.1944,71.9701,64.1786,61.4857,50.8554,65.1062,59.6472,64.4952,66.6891,53.4152,49.8712,65.2846,62.7207,50.6533,53.963,60.3922,69.6338,53.5376,48.4875,68.9758,78.8993,43.4111,53.5551,62.8841,63.331,53.4459,63.9391,49.0295,56.1994,59.4881,60.3555,61.1147,63.9937,67.1745,64.7905,61.4861,64.6726,57.2656,56.2811,49.5023,60.2473,53.4992,47.7262,59.748,68.3411,54.7442,76.5867,67.2965,59.1321,66.4544,52.6808,55.1095,59.1957,55.9974,62.2787,65.649,49.338,56.5676,50.0818,59.715,66.8855,46.4183,69.3228,65.712,58.2859,59.8358,44.6522,54.972,59.5134,60.3389,69.8084,53.1476,64.7932,57.658,65.2803,72.6453,71.8475,55.3543,65.0435,54.1284,43.2104,69.7511,61.7878,64.6683,50.3976,54.3583,54.2103,51.0762,62.9527,49.1052,59.1167,63.8786,62.042,59.1738,62.4013,71.873,53.6165,57.299,64.9748,65.2848,66.325,50.9467,53.8138,61.4138,62.6611,47.3085,64.79,64.7326,48.5443,65.8932,61.6654,58.0695
0.164798,12.1682,9.31464,51.1966,65.403,56.8585,67.675,73.4299,62.6375,62.1023,66.5016,57.7083,43.3392,75.6544,60.3755,53.1932,54.7322,62.0935,60.8774,61.3003,66.5035,51.6201,55.0081,64.8483,67.0511,71.682,82.2045,59.9128,72.7491,65.7745,64.2974,65.4034,69.2078,75.6896,59.1889,58.1342,56.0148,58.5899,71.7875,68.1492,58.9432,60.0244,45.2806,70.9581,59.4165,68.4082,57.3635,48.8654,55.739,57.218,61.5934,61.8476,69.6988,56.9959,58.974,73.7013,65.2765,71.2978,56.8585,58.0479,56.2929,64.9763,59.4498,65.889,64.109,49.4864,59.2712,50.0505,60.1318,67.1204,66.8155,63.3333,59.2367,52.8476,61.4028,77.3316,66.756,62.1909,61.7785,56.4793,55.3973,62.7189,49.9779,59.4355,54.2001,59.1371,70.1229,56.3539,77.5395,54.6215,60.2228,55.3731,57.118,75.015,67.6625,68.2783,68.2212,60.2989,62.3712,69.686,58.7878,59.2045,57.7015,57.5016,64.363,66.9311,62.0927,57.5573,58.8205,47.9978,61.8293,70.9199,64.6055,62.3216,75.0603,60.0531,71.9578,66.0765,48.4334,57.9252,57.5229,55.623,80.8666,59.1802,57.1853,75.2693,57.701,52.3999,63.1902,57.3051,71.4799,57.9425,55.3302,69.2821,59.5206,67.3584,58.8244,52.7509,67.5522,61.235,60.3756,59.927,65.588,50.7756,71.296,66.9381,62.2251,66.869,65.2215,54.5799,60.2962,69.0067,55.8413,58.44,57.7467,61.2352,58.8495,50.6111,47.7375,62.0281,45.5286,46.7125,69.8377,61.5524,68.8397,64.6054,66.8745,56.2441,63.0805,69.6526,57.9768,62.6911,57.5844,55.8916,61.6599,72.4396,49.2214,66.756,54.8259,67.306,66.688,71.8904,64.1076,52.6083,51.7218,71.6107,55.5081,57.2075,54.8541,58.8495,58.4678,51.8536,57.3888,63.8045,71.6983,64.4278,63.2477,68.3372,52.2862,56.4473,55.623,66.5618,56.4155,52.4352,58.535,71.6554,48.5034,55.8755,57.0861,52.3636,46.6831,67.675,53.3097,65.9487,55.89,61.1118,46.6833,53.3351,65.3426,56.3239,55.8628,57.1721,57.3499,65.8971,66.5651,60.3779,67.1248,52.3353,60.391,56.719,56.0864,72.6458,64.3603,61.5933,57.0179,51.9465,59.0664,62.6933,55.5,57.7758,51.9672,59.0143,60.6033,46.4403,62.6467,54.1746,57.172,51.0289,55.8918,63.8037,56.6486
0.165173,1.0127,6.14853,30.5333,52.8289,57.0667,79.6573,60.8026,60.4306,65.464,65.3303,61.0257,56.8596,60.9261,68.1797,49.9055,63.3187,57.4087,61.4719,59.3337,64.5693,59.0864,68.2335,72.088,55.9296,65.5601,54.3139,58.6949,63.8582,61.3656,60.1367,62.5015,54.6568,58.6543,65.0045,70.2849,61.5454,65.1369,73.5054,62.3248,68.3578,69.1671,46.2567,74.6524,57.6964,48.5067,64.7654,58.2819,70.4722,54.86,58.6253,56.674,51.5572,62.4123,56.7432,71.8348,59.3945,56.9982,52.1045,61.246,37.2346,57.4782,54.4803,69.9059,61.9167,70.8373,73.8785,58.8525,67.1872,59.3687,55.5962,50.3354,69.663,67.299,68.4818,58.1056,68.1797,64.4295,67.8605,58.0585,57.8191,60.1732,71.0855,72.3314,57.7325,49.9447,67.3756,69.8508,52.9524,57.9106,63.0665,63.4876,55.9731,67.7961,53.0483,55.2302,61.8815,72.5741,62.9883,60.0126,60.4931,71.9569,43.1235,61.6848,66.8833,56.2493,51.2331,57.161,68.6062,67.4879,60.8344,54.0664,52.1256,63.3231,59.1695,54.2134,48.9147,57.3058,59.9772,40.3272,52.391,51.7184,75.3653,48.4684,59.3835,63.7746,65.4641,56.9057,55.5251,64.7346,70.217,61.5107,56.1449,60.3955,57.4162,67.8034,68.7283,53.9126,62.041,65.3303,50.959,53.9536,55.4725,49.228,65.3301,47.7874,53.6044,55.0667,55.251,72.14,61.6519,53.0654,47.3828,59.276,77.7679,63.4737,63.6638,55.8437,56.9241,49.3987,66.5692,56.6257,65.8046,56.7664,55.2774,61.4401,55.1531,72.9464,63.1224,74.3307,55.6013,61.2072,57.0797,57.7069,55.5964,64.4068,54.1904,60.2508,60.7223,66.4949,48.5068,50.9861,67.8599,59.2157,63.7744,65.8743,62.6292,54.0512,59.5072,58.7153,47.0443,74.2642,50.4553,58.9972,37.3654,56.816,65.875,52.7501,43.4221,78.821,58.6759,52.7538,68.7896,60.7886,46.7467,49.8586,44.4128,60.6644,52.2452,55.3835,48.2834,55.8161,55.23,53.8673,55.3481,62.4807,59.4387,58.5915,55.1006,70.0964,49.5268,48.7046,70.8373,59.7553,57.6871,54.9429,75.0097,60.5548,42.7526,64.2289,64.9591,62.7285,56.8768,66.685,61.0751,56.5688,53.457,60.1017,53.4567,50.7926,59.8117,65.6932,68.4172,56.3216,57.9794,54.611,47.837,61.0752,44.8289,67.9252,51.6757
0.165548,6.21338,12.0478,40.6745,50.848,57.1389,61.4391,55.9274,67.7074,45.3864,60.1721,58.8506,54.2285,62.4345,63.7278,81.4505,67.3406,62.0097,66.7346,64.4038,66.2966,58.7642,58.8557,73.6302,43.9099,63.8363,75.8475,69.9651,48.3091,62.2545,61.8874,70.4607,46.7629,60.8154,64.5154,72.5851,64.885,71.511,55.2414,44.6203,77.4357,72.9066,53.5112,59.3811,66.3,54.1884,59.7308,63.1125,66.6097,64.3448,62.3685,49.3882,57.5757,43.6566,57.1756,59.5934,66.6656,69.2486,72.137,62.3773,62.7271,55.9451,65.8731,56.2117,57.2766,68.8176,63.4823,67.2166,61.764,69.9865,63.785,62.7671,58.0367,57.0649,49.9953,55.2174,63.3593,56.9169,64.3947,72.5399,68.7723,56.7793,68.3259,67.8376,60.6046,65.5629,55.6995,57.3723,66.1799,71.9352,68.7668,56.8791,64.1484,67.7801,45.5572,70.6522,68.8767,57.5077,65.4944,63.8477,73.53,65.8729,51.6242,51.2857,48.8784,56.073,48.1634,63.4817,61.4391,57.3787,57.3055,46.9231,52.977,49.1859,65.6906,58.737,65.0081,63.4083,60.516,55.7543,57.5567,60.5777,67.165,57.1457,61.1495,48.9327,77.4327,73.9173,60.1567,63.5173,60.9498,59.6948,65.44,67.4726,49.3886,61.0294,60.9498,68.2663,66.3644,59.3138,69.9888,65.0077,66.242,70.6947,62.4999,67.9611,59.0827,58.2111,64.8942,68.634,56.5173,64.4055,63.604,61.1849,68.0816,51.0929,51.2859,53.8365,63.9001,63.1712,64.096,65.8048,62.7234,51.8134,67.6521,57.6652,52.4148,55.2949,52.8578,52.1696,60.4678,57.9218,55.9128,62.6763,59.2406,58.278,56.6127,42.4889,62.73,60.455,65.6215,51.9618,66.3629,52.2764,54.8228,64.5152,46.3812,49.1039,72.1987,72.1278,61.9431,64.2061,69.2969,54.0126,56.3257,49.0438,55.9095,64.1005,43.4891,64.0118,50.2788,56.05,58.4186,64.8838,73.6719,55.1409,64.2691,51.7297,47.9422,52.8886,51.5032,56.2719,71.799,57.2767,70.9092,49.6094,65.6275,66.856,41.4319,55.1194,55.1649,66.1777,56.6472,61.0268,40.4197,50.0007,64.452,54.8226,56.8836,65.5719,67.4064,58.203,57.9166,59.2964,56.5567,56.0217,53.5639,59.4094,65.0079,39.1156,59.9767,61.6309,61.131,63.4901,62.9319,45.743,46.3938,54.0005,52.8596,52.6605,57.0526
0.165923,-0.346313,-6.008,39.8666,51.3584,56.8526,58.4629,54.0167,61.6038,73.4789,65.6555,72.5583,67.294,78.2826,58.9334,58.9919,63.3952,55.2122,61.5091,55.4077,64.0122,57.8929,61.5807,64.8188,55.3558,54.0122,63.4455,64.9375,54.2525,69.7586,57.583,58.6035,62.2793,52.1931,61.9547,64.5026,54.39,59.6137,55.6783,63.0146,64.6979,61.7025,47.7423,57.471,52.1726,59.8428,67.2003,53.2368,70.1868,72.2367,59.5396,57.4591,57.2978,62.3498,63.86,62.9525,54.3542,64.262,65.2004,50.364,44.6679,58.6384,61.3523,64.8853,58.1211,51.3704,57.067,63.4935,72.1186,69.7514,60.1079,53.6952,66.2459,45.541,62.0795,71.4923,76.4775,57.7324,57.9967,45.7111,62.2299,55.1621,63.5807,62.9526,74.0393,59.6641,58.2659,66.1924,62.671,57.9562,59.9959,61.5736,68.319,63.7459,59.8966,59.9866,45.9394,65.948,53.6406,64.662,70.9313,47.2868,52.2813,57.1468,56.8107,57.6526,60.3154,51.234,71.3078,63.2017,62.7537,57.9469,58.3652,59.6399,63.0662,59.8428,63.5934,56.5921,59.7747,64.0381,62.8833,59.211,56.6938,62.8339,61.422,49.416,51.0413,53.832,51.4449,63.539,67.6924,65.9165,57.1732,71.0594,62.6754,67.7667,57.1018,50.9463,56.3735,71.2443,59.0578,58.2131,56.7471,61.9781,57.1915,61.3524,68.894,63.6685,38.7577,63.2649,58.2133,56.6871,56.9524,52.4432,57.2717,67.6436,53.2954,53.1374,71.5596,47.7846,59.058,52.6695,57.9959,56.811,55.1804,50.2052,50.9463,60.5904,65.6725,62.3023,56.7529,52.5133,59.3561,49.1672,63.4687,55.1706,58.6927,54.3297,50.5503,72.6797,55.2327,54.1059,53.8177,61.8744,61.9766,50.3566,47.59,52.4429,62.1686,67.2123,51.1453,55.3853,42.1616,64.3965,61.7567,62.8148,65.3251,57.6116,56.2069,55.659,61.5787,55.6344,57.2695,54.4853,49.726,63.0439,61.2134,54.3606,47.6758,65.5981,67.9505,58.9617,58.4891,59.2409,50.2738,51.468,61.1039,65.0993,64.3403,60.2904,51.5226,66.389,56.8526,57.938,50.1244,52.7398,66.7506,61.231,56.2484,57.6028,45.7643,59.68,52.0833,54.1842,66.6209,46.3111,58.8371,70.7438,56.2181,62.8907,59.1166,64.7698,67.7525,49.1647,45.985,52.0279,54.6823,65.8496,39.218,51.1956,52.6878
0.166299,7.92838,4.0553,31.4968,53.2165,62.3949,59.4197,58.3285,65.3681,65.69,57.6658,63.1327,65.5758,59.1916,52.9588,62.5277,51.8794,43.9576,52.9934,53.2861,64.3103,54.8903,70.3178,48.1335,49.9142,54.2616,80.1147,49.3518,55.711,64.4495,54.7067,54.4883,53.0629,52.0854,53.8472,54.7582,64.1329,66.6028,62.0916,45.9619,66.4785,58.3045,49.7368,58.4519,52.1616,47.053,51.5361,54.5833,58.1743,57.573,59.865,73.3284,51.703,58.5753,55.2689,59.2961,66.1756,56.7596,61.6526,63.9555,59.3514,66.2424,46.9543,49.3322,52.895,59.7967,69.1448,51.338,55.5617,49.8476,59.8098,67.663,52.0145,61.086,44.6828,60.4667,53.5766,80.8221,68.8261,59.0432,62.1827,47.1406,59.673,59.1721,67.2258,62.7092,51.4359,53.96,60.0057,65.4355,55.9866,54.3557,53.2654,69.3925,61.3139,66.8497,62.3649,57.1984,62.614,49.2803,71.198,60.9228,48.0867,63.7742,54.5541,49.4758,69.6289,51.3645,43.1965,68.7084,69.5158,48.0317,66.3617,67.2811,49.4411,54.9715,53.142,54.095,63.9391,52.2287,62.5729,59.2962,66.5501,51.8096,64.6967,44.3732,52.8878,48.0165,58.5049,64.9774,50.0222,52.8772,75.9421,64.1205,61.6122,48.54,66.3541,54.9181,53.5056,70.1222,51.7232,63.7542,56.8432,39.5498,60.4957,58.821,49.4276,59.2692,57.3586,69.0141,62.1448,51.3551,48.278,57.1724,52.9162,57.7835,57.2346,49.6734,46.0264,62.9003,45.7924,54.9027,49.2837,53.447,57.8862,54.6521,67.1615,58.1882,60.7706,68.8319,42.5205,54.8824,75.0374,36.9635,56.472,52.6804,50.2538,56.9126,63.568,59.9152,57.5697,47.5536,54.6905,56.3785,43.2614,62.516,52.8993,54.4426,57.7774,53.0398,57.709,56.7427,50.5993,58.8758,60.4517,57.3133,50.641,55.3497,56.9193,49.1924,55.2266,53.6357,47.4575,61.5289,57.1597,59.7586,53.7341,57.9407,54.2326,54.4057,59.5624,57.6864,41.8305,66.9733,68.4628,51.3525,42.9984,53.5334,51.5279,54.5378,57.1901,59.2465,51.5071,45.6688,44.3309,57.666,48.3092,54.253,50.7943,63.104,56.1789,53.9472,43.8255,51.0843,60.207,63.1043,35.7668,58.7399,57.81,58.7395,60.4279,50.5895,41.2867,59.7774,41.8323,43.509,57.0206,54.0474,44.1266,63.9457,59.46
0.166674,2.37494,0.254517,33.1386,45.1762,55.0659,72.4908,62.9769,56.6891,65.2679,68.71,58.1429,59.3909,50.1451,55.8915,58.4148,46.6952,65.6349,54.0998,55.8433,42.022,51.4084,60.1268,57.1521,49.5155,61.0474,62.9691,56.8061,67.2396,56.3852,64.5234,61.4582,53.5299,64.6994,55.9233,61.5425,60.5109,50.4004,62.5442,52.0754,57.0356,60.3518,61.6371,58.5485,48.4451,49.3837,46.9477,53.1956,63.0927,60.6015,53.9008,60.7069,69.5818,43.9888,50.0656,58.2725,61.6917,53.8855,64.3305,37.4112,54.3691,60.2786,63.8442,58.829,56.4425,57.66,42.5689,56.104,58.1171,58.9627,76.6801,57.1847,52.8622,61.9147,52.461,61.5439,63.0466,63.0197,58.0445,53.2236,69.3506,63.9216,54.6953,62.2289,65.3268,54.3948,54.858,60.8652,52.5705,54.5499,60.6696,60.8423,54.346,66.8661,50.8169,45.5916,48.6635,49.507,60.0956,50.9794,71.399,47.4303,60.8442,54.6117,40.1448,51.4191,55.5352,55.2819,62.2283,53.3266,56.837,57.1304,56.9335,74.7794,47.8158,57.5364,53.3597,51.7188,49.1895,74.1385,59.1935,57.036,53.9179,51.0402,68.9677,52.4966,55.3136,46.1463,51.5546,57.9831,50.0012,54.3222,52.4193,62.7174,60.8296,65.6319,61.7364,51.3078,61.7466,48.7633,52.3143,52.8318,56.0692,65.0291,56.2616,48.7881,59.4892,45.808,63.2346,59.3235,53.8209,56.1156,49.366,49.9585,54.7343,62.9231,47.7132,57.674,56.905,47.3069,53.9179,52.5266,53.7296,55.8702,59.3338,59.4187,49.2092,52.2248,54.8302,60.7272,31.6591,60.4286,57.7772,46.7013,57.1801,48.5887,63.5393,57.9888,58.2113,57.53,62.1069,41.3754,51.8168,49.2039,55.0854,64.5778,43.7791,63.5847,59.4691,54.2414,50.763,59.9327,69.2608,57.4816,46.3901,48.6633,69.395,42.8997,45.0524,61.9605,54.0834,54.8393,57.833,45.5543,50.3405,61.5679,69.3951,52.8423,48.0481,62.8647,60.5123,57.0356,59.0051,54.2224,55.0821,51.0807,57.3038,52.2708,55.9464,49.7997,53.7069,46.369,51.6071,61.196,48.3954,49.2556,43.3409,49.907,55.9278,53.2153,46.5313,56.7551,39.7501,55.2593,54.7211,58.1357,62.2287,56.9751,59.6321,50.9198,57.9218,53.9008,53.2679,44.9726,56.3419,44.1117,54.5185,47.1277,75.553,51.5551,51.788
0.167049,5.04282,-3.33224,36.7477,58.6732,67.3727,57.3369,58.477,57.4886,57.4693,59.9131,58.941,56.6428,65.277,63.6123,59.4662,56.5748,60.6498,58.0012,58.371,73.9972,48.2484,50.6461,68.6143,55.4688,59.4934,55.9641,66.834,45.5041,51.8681,56.5816,56.1147,61.3747,63.8968,64.4003,61.2306,67.2505,43.1554,57.0441,62.8344,71.8342,57.3463,48.897,70.5415,58.093,52.3938,69.8448,49.6715,65.762,51.0789,67.4377,55.5943,47.0217,64.1611,53.6904,56.098,54.3604,36.7183,61.3068,58.7969,53.9205,60.8405,67.3797,50.9612,70.3395,72.6957,63.6124,51.9774,61.6377,62.7359,56.2484,60.8192,62.0923,60.8626,63.0366,63.3412,55.3296,67.8029,45.9973,54.7594,55.6102,60.9327,80.7422,67.1257,56.7739,69.2942,55.7786,60.553,64.4786,58.4321,61.3471,53.3945,62.9255,71.2827,62.205,42.5375,62.0243,48.68,61.1416,56.211,61.6396,64.0403,49.5865,65.2846,54.0878,61.9539,40.5407,59.044,57.4611,45.3185,48.4496,39.2821,53.651,57.2675,57.8391,52.5175,55.0176,67.1261,68.052,55.9566,61.3581,54.4874,53.9695,56.8756,49.3956,61.8131,56.7301,45.4395,47.2686,69.8553,62.9161,56.3532,53.2083,66.6278,63.3681,58.4322,63.4113,61.6218,59.4644,45.3528,65.8377,61.6738,58.7218,57.2569,51.3735,66.6378,58.3257,64.1083,58.8649,60.0024,69.6037,54.2108,60.5258,62.0342,63.6797,63.1199,53.3094,50.5591,62.2895,54.2699,57.3076,60.9928,64.5762,47.8087,69.0465,62.571,49.3723,48.6799,52.9248,57.3032,54.7704,58.9972,54.1552,55.0178,54.8878,61.3371,45.4578,54.2167,55.1718,56.5938,63.0398,54.8541,46.0207,49.8671,62.6784,55.7265,46.649,56.8207,65.714,61.334,58.5984,56.6399,63.9298,66.0767,51.3613,37.8605,52.5175,53.774,67.6899,55.053,63.9971,57.2414,46.2345,54.0031,55.7003,62.0081,58.4595,51.7748,48.9558,60.2271,44.8702,64.8953,60.1848,58.3535,52.9091,45.5632,61.1949,63.3096,74.1819,57.5407,53.0246,64.5916,64.4016,64.9722,54.9934,61.6403,46.5885,41.7963,53.8975,55.6136,57.9326,59.5327,41.7499,44.2995,55.51,59.1884,62.7891,61.4882,50.522,50.838,48.4681,51.2285,51.5805,68.8047,60.2271,54.8938,60.2611,67.9964,46.368,54.1984,48.6336
